Year,Country,Cropland,Grazing,Forest,Fishing,Builtup,Carbon
1970,Western Asia,0.21706851425382584,0.07196264442521906,0.046402252952009504,0.013717787093852615,0.008418602460343741,0.2211310183080596
1971,Western Asia,0.2460652967731588,0.07487197665756502,0.046324720261096484,0.015744900621780328,0.009209029567303413,0.22171559101533075
1972,Western Asia,0.24323749548961046,0.07703259178387943,0.04893425118698535,0.01567900216773947,0.009917891828868429,0.2415911932456179
1973,Western Asia,0.19582235648993496,0.06828835978817463,0.0478236771463884,0.013361751966475679,0.00832742987360853,0.2618778088325747
1974,Western Asia,0.23170307934240414,0.07824607236465203,0.05235669300797729,0.014563881331818001,0.009932646086878402,0.26973226494295777
1975,Western Asia,0.2534795046071517,0.08884855761624845,0.05113534098190623,0.014619301316026597,0.00991458219422348,0.29416067021716474
1976,Western Asia,0.2685332069533751,0.0774486419320377,0.058326427680348715,0.015691028935178618,0.01097846920261754,0.31809405903719346
1977,Western Asia,0.26111636829118,0.08491280177532835,0.059309079337358024,0.01628555384530578,0.010741712968043313,0.3376979446342508
1978,Western Asia,0.2609889317229528,0.07735037523733744,0.05840886987133696,0.01730603486926003,0.01129978462489395,0.3301681321506102
1979,Western Asia,0.28173671523729155,0.09152961267873017,0.061024877821201286,0.02239130501168437,0.010941320064296912,0.35580551531547683
1980,Western Asia,0.2985282113145255,0.0921739639256443,0.0606446103186417,0.02079407157358047,0.012147825089993037,0.4051200301879704
1981,Western Asia,0.2976277326004932,0.10042092943857744,0.05883389578402114,0.021947720220645228,0.011601633183181418,0.43649781833162493
1982,Western Asia,0.31364120466712736,0.10012401034478392,0.06038237393877473,0.02549512150885044,0.01271592278720497,0.5468156681251761
1983,Western Asia,0.2987586814400457,0.10363564328961568,0.05611896911200052,0.02686025653744493,0.013003737186068998,0.5866566211275672
1984,Western Asia,0.3291895707545958,0.1023218912479542,0.055223963488514924,0.021005210168140668,0.012958559656606316,0.570921565394394
1985,Western Asia,0.3302224386495201,0.10538406712009987,0.04736843240608205,0.02640486106083997,0.015947144845348427,0.5747232547475158
1986,Western Asia,0.3416776677147661,0.09329917490508824,0.05054181516142677,0.026350359153417963,0.01690667625395204,0.5700165201684478
1987,Western Asia,0.35326891115552683,0.098459033875735,0.05105237240082559,0.03208079209897212,0.01776515123851141,0.6057991365163432
1988,Western Asia,0.3591660454799497,0.09987392316820942,0.049286317843571965,0.032779188764356815,0.020302026887785804,0.6195256012086479
1989,Western Asia,0.31625074556743665,0.09044936997221624,0.04394460307977115,0.025273455230584968,0.01808178282424009,0.6527574544266564
1990,Western Asia,0.35714190034344145,0.0911060891314132,0.04535383384029528,0.024043789953058368,0.020699045519029718,0.5974267478553911
1991,Western Asia,0.3232783393031998,0.09860920369009812,0.04642476264455343,0.024502800610896696,0.019155049362726214,0.6380283532518128
1992,Western Asia,0.3458834096600758,0.09479842588712732,0.05879400788774205,0.025465088561223426,0.02077351406537883,0.6394091815683384
1993,Western Asia,0.3567178850474124,0.0970444827301358,0.07234446441223867,0.02790659593347424,0.02160919131840344,0.7372296326677319
1994,Western Asia,0.3388343986087635,0.08866857629552223,0.06274550092729382,0.02726424249524128,0.021877614052044872,0.7307112663961124
1995,Western Asia,0.3516591380009578,0.0986028099726157,0.06613994600655099,0.02787843828059709,0.020315456990727686,0.7775968590650457
1996,Western Asia,0.3543498448365925,0.09058004187203662,0.06637722334868043,0.02595618662057699,0.020266541853257963,0.8047812169688425
1997,Western Asia,0.3464041432947719,0.08914733855470412,0.06672020249346032,0.02527909377624974,0.019639850127437047,0.8091966790491626
1998,Western Asia,0.3736343750284568,0.08940425722822963,0.07086180620601634,0.028129919432941,0.022098748533748425,0.7804000693574074
1999,Western Asia,0.3472672577598414,0.08629050071729974,0.07119322084227178,0.027073120139999355,0.02010136674284132,0.6981707543619714
2000,Western Asia,0.3797016762672859,0.088578494017237,0.07301242552299876,0.025395883856062833,0.02066694999076045,0.8484135926771261
2001,Western Asia,0.34772928569882305,0.07866962140354257,0.06783003856161414,0.02736001003182047,0.02203993133243639,0.8264416931742068
2002,Western Asia,0.3848469469992128,0.08434648020888229,0.07199994011152087,0.02832371043613693,0.02497601951087243,0.9177435787369213
2003,Western Asia,0.3832671823500946,0.08499993753373851,0.07626643100908967,0.02812271730338873,0.024739473989576776,0.9659065554589746
2004,Western Asia,0.3751697718004421,0.07903533583837198,0.08606344887610667,0.02941545838021218,0.02472358860372079,0.9794099301343028
2005,Western Asia,0.3932906157386745,0.08211181218746177,0.09655544823882403,0.03381802960552164,0.025519246973289937,1.0424600778601951
2006,Western Asia,0.39985261652483467,0.08931538904393355,0.0970257495599486,0.02939299129217805,0.026017866634501948,1.134538108919195
2007,Western Asia,0.3846303188557928,0.09118841903637877,0.1121597770835545,0.028214993355482724,0.02514667906641729,1.2310276487180674
2008,Western Asia,0.3656647772279119,0.08812069128775975,0.10812621800961426,0.025822804824675142,0.02241604064918757,1.2689498470461475
2009,Western Asia,0.3858694573017968,0.08607549150292683,0.09966012714632487,0.028987135447578742,0.023557386999628425,1.289140566030336
2010,Western Asia,0.3790407941796576,0.08558339621283972,0.10773838578318697,0.028231728716961817,0.025328105859321555,1.3401560265401833
2011,Western Asia,0.3865074499574706,0.09072865789239808,0.11199163451127177,0.02615488827524378,0.02578426637869776,1.3619291908659683
2012,Western Asia,0.3943072531105709,0.09153459887041754,0.11291665556122528,0.033556267911696684,0.02566852127084027,1.4157459924753348
2013,Western Asia,0.3878477683346508,0.08730552768935677,0.10912548434220012,0.030803922431952718,0.02642175748765124,1.380750049992927
2014,Western Asia,0.3748285519592201,0.09374568578055488,0.11459462991774184,0.03181658169589505,0.025031931028170442,1.4245086356827803
2015,Western Asia,0.3704816299152002,0.09471449473175182,0.10875375028855504,0.031335645297444245,0.024798335057722797,1.4651353295799965
2016,Western Asia,0.3732908581541377,0.09067158690550237,0.108720467064226,0.03371334450868738,0.02579460934241905,1.457102068986145
1961,Western Africa,0.12304687865106935,0.06584266870137072,0.140222726226329,0.016176684268588527,0.007698792996881663,0.017988445298725644
1962,Western Africa,0.129344372561378,0.06654189051849298,0.13990591757451,0.016538942986281117,0.00804289547950598,0.01853862896196129
1963,Western Africa,0.1390877017973508,0.07048473304641856,0.1535490070342164,0.017397406121182273,0.008264811721123942,0.017851218626597366
1964,Western Africa,0.14030084580103008,0.07668346222537481,0.1410666332454383,0.01684269039289979,0.008368925914341425,0.021479685379212955
1965,Western Africa,0.13778543024759052,0.0827534741479772,0.14401280511551806,0.018535886444795258,0.008584989415650916,0.02700658811201451
1966,Western Africa,0.13615462353437652,0.08941536428465914,0.14564217788055486,0.01993284036518319,0.008837893010288032,0.020922296229476983
1967,Western Africa,0.14526068624726532,0.090611143967584,0.14586181111512644,0.01983317804581557,0.009156339132993716,0.01938952292185809
1968,Western Africa,0.13877079791717978,0.09236501291895316,0.14541101976448326,0.020798561107787952,0.009301680489393666,0.0198676105199919
1969,Western Africa,0.16641018692581816,0.09108061497417594,0.14771265624829286,0.020802486041573844,0.0097081862228432,0.0227052371463847
1970,Western Africa,0.17080883370178646,0.08938674282590389,0.14968542504353455,0.022519665164369672,0.01033460223587585,0.030782793239173725
1971,Western Africa,0.17011883432733524,0.09375668393288554,0.14797432932049834,0.025471725742157027,0.010468840086483008,0.034113122922139465
1972,Western Africa,0.1370510541429082,0.09360246143386616,0.1499535182429518,0.028876586422425986,0.009883388154863141,0.03457313639957929
1973,Western Africa,0.15115645559326849,0.08623460207054136,0.15218473577019087,0.029357452186099663,0.010011083711969637,0.03870886998827042
1974,Western Africa,0.17107249998542068,0.08129736350444297,0.15046988477451465,0.030500863424974187,0.011449657158646643,0.045449461779828525
1975,Western Africa,0.15434475816059354,0.08979454430148406,0.15478562423884878,0.029613586471484838,0.011227138111494802,0.05120109951383182
1976,Western Africa,0.14397277945589967,0.09626195338567442,0.15415081614399173,0.029120409994569812,0.010930300693769551,0.05619659495361911
1977,Western Africa,0.13853567445319942,0.09891132039885764,0.1563500797879756,0.030601994025052526,0.010848606025435435,0.06912382560245846
1978,Western Africa,0.14632390338511905,0.10170714341849546,0.15704620699028754,0.03120945369048172,0.011431627024142663,0.0764860303566232
1979,Western Africa,0.14971987227535988,0.10253429983771947,0.15760917147177114,0.03339033120119378,0.011911501409983115,0.07800434595338368
1980,Western Africa,0.14844331122129112,0.1040563479172038,0.15982293669346329,0.03233563407004526,0.011459567062805669,0.0827359113661491
1981,Western Africa,0.15486462909213705,0.10518713795199656,0.16388458360577768,0.036663086887440265,0.013075779595079924,0.08521114070357975
1982,Western Africa,0.15639008822312211,0.10577826366903313,0.16048023048615387,0.03768016245753586,0.013433930071048223,0.07994659576971465
1983,Western Africa,0.14592295136003347,0.104325343255463,0.1642210557113728,0.03146647469409563,0.013006533311367677,0.07562686943738084
1984,Western Africa,0.15518787202180695,0.09252261320022456,0.1622568924224589,0.02555212855465226,0.013002275488570952,0.0637492758845852
1985,Western Africa,0.17548342319361487,0.08803029160783261,0.1617002447338353,0.021411312579772857,0.014171421963889725,0.06502914306592854
1986,Western Africa,0.18082381646844628,0.08486249306895557,0.16158598880978806,0.021556123053807497,0.014464877744681913,0.059416989630309426
1987,Western Africa,0.1814904064406495,0.08554286882396793,0.16344686151404228,0.026993272013187682,0.01485634722181163,0.06634631604487064
1988,Western Africa,0.19473366841617964,0.08643875437869386,0.16379480864074905,0.027080703662590102,0.01591906427081194,0.06873658723255924
1989,Western Africa,0.19883590922666566,0.08498732595373784,0.16174005150477053,0.03000139101741308,0.016776672092079708,0.06848270694316723
1990,Western Africa,0.1997615108663661,0.08578302216525964,0.16174612834077906,0.028455225175936825,0.0170387384760218,0.05951478926582893
1991,Western Africa,0.22578960914596,0.08154959866719895,0.16027846766957998,0.02719859568056635,0.019049800323862352,0.06351770386685744
1992,Western Africa,0.2420468078025753,0.08199791639645919,0.16141024925155645,0.026952814230628324,0.02000614290625816,0.06951832826996789
1993,Western Africa,0.2411768420772388,0.08219229612495349,0.16683763309967015,0.0263254479487344,0.019836411607716813,0.06670058698541474
1994,Western Africa,0.2373897631978516,0.08161399741973466,0.16909253006522745,0.022933811463947226,0.01950043298429561,0.06319035304107934
